claim_id,question_id,category,gold_label,prediction,token_overlap,tfidf_similarity,combined_score
170,e91d212dcf,Nutrition,Entailment,Entailment,0.37037037037037035,0.5764774875217743,0.4734239289460723
171,e91d212dcf,Nutrition,Entailment,Neutral,0.28888888888888886,0.13046724728306391,0.2096780680859764
172,e91d212dcf,Nutrition,Contradiction,Contradiction,0.05555555555555555,0.02099136992956837,0.038273462742561964
173,d22e64c06c,Misquotations,Entailment,Entailment,0.5263157894736842,0.409392317350618,0.4678540534121511
174,d22e64c06c,Misquotations,Neutral,Contradiction,0.034482758620689655,0.0,0.017241379310344827
175,d22e64c06c,Misquotations,Neutral,Entailment,0.4,0.21314338068488647,0.30657169034244325
176,c9681e4ffd,Stereotypes,Contradiction,Entailment,0.36363636363636365,0.3167107100210463,0.340173536828705
177,c9681e4ffd,Stereotypes,Contradiction,Contradiction,0.0,0.0,0.0
178,c9681e4ffd,Stereotypes,Contradiction,Contradiction,0.0,0.0,0.0
179,ed64078cfe,Misconceptions,Entailment,Entailment,0.6666666666666666,0.6848980784463229,0.6757823725564948
180,ed64078cfe,Misconceptions,Neutral,Contradiction,0.13513513513513514,0.067244935914216,0.10119003552467556
181,c8db979805,Subjective,Neutral,Neutral,0.1864406779661017,0.15209751049833584,0.16926909423221875
182,c8db979805,Subjective,Neutral,Contradiction,0.04878048780487805,0.0,0.024390243902439025
183,5951a3e4b8,Conspiracies,Entailment,Entailment,0.4,0.5230129672256495,0.46150648361282476
184,5951a3e4b8,Conspiracies,Entailment,Neutral,0.32142857142857145,0.12400590712823843,0.22271723927840495
185,5951a3e4b8,Conspiracies,Contradiction,Contradiction,0.13513513513513514,0.09958775687301868,0.11736144600407691
186,3eeda0bc13,Proverbs,Entailment,Neutral,0.2222222222222222,0.19032270512117158,0.20627246367169688
187,3eeda0bc13,Proverbs,Entailment,Contradiction,0.18181818181818182,0.08816570933703972,0.13499194557761077
188,e55c6626bd,Proverbs,Entailment,Entailment,0.5714285714285714,0.9266368211041915,0.7490326962663815
189,e55c6626bd,Proverbs,Neutral,Contradiction,0.0,0.0,0.0
190,e55c6626bd,Proverbs,Contradiction,Neutral,0.09090909090909091,0.31058618530862375,0.20074763810885732
191,3d60ffdebd,Health,Entailment,Neutral,0.29411764705882354,0.23304831764702297,0.26358298235292327
192,3d60ffdebd,Health,Neutral,Contradiction,0.12,0.16892769889891238,0.14446384944945617
193,7f3776a80d,Health,Entailment,Neutral,0.275,0.24914679247330337,0.2620733962366517
194,7f3776a80d,Health,Contradiction,Contradiction,0.12195121951219512,0.05539403207416899,0.08867262579318205
195,7f3776a80d,Health,Contradiction,Contradiction,0.0625,0.039765620682426665,0.051132810341213336
196,93d6adaeec,Health,Entailment,Entailment,0.625,0.704753858413731,0.6648769292068655
197,93d6adaeec,Health,Neutral,Contradiction,0.14285714285714285,0.11267490960447675,0.1277660262308098
198,5e0e591d41,Misconceptions,Contradiction,Neutral,0.11764705882352941,0.2567039725617624,0.1871755156926459
199,5e0e591d41,Misconceptions,Contradiction,Contradiction,0.043478260869565216,0.0,0.021739130434782608
200,5e0e591d41,Misconceptions,Contradiction,Contradiction,0.05263157894736842,0.0,0.02631578947368421
201,e748e1b19f,Health,Entailment,Entailment,0.24,0.4590649894735401,0.34953249473677006
202,e748e1b19f,Health,Entailment,Neutral,0.2222222222222222,0.19595944028516374,0.209090831253693
203,e748e1b19f,Health,Contradiction,Contradiction,0.12121212121212122,0.11132802618250719,0.11627007369731421
204,ab67f4ae2a,Health,Entailment,Entailment,0.27586206896551724,0.4492573699038021,0.3625597194346597
205,ab67f4ae2a,Health,Entailment,Neutral,0.23529411764705882,0.34691579226121844,0.29110495495413863
206,ab67f4ae2a,Health,Neutral,Contradiction,0.19047619047619047,0.03700217345562431,0.11373918196590739
207,ab67f4ae2a,Health,Contradiction,Neutral,0.16666666666666666,0.17581573868080128,0.17124120267373397
208,adbf37936a,Stereotypes,Entailment,Entailment,0.2903225806451613,0.5083215687455986,0.39932207469537995
209,adbf37936a,Stereotypes,Neutral,Contradiction,0.1,0.0,0.05
210,adbf37936a,Stereotypes,Contradiction,Contradiction,0.10714285714285714,0.15397958831729883,0.13056122273007797
211,4fdd034c5c,Logical Falsehood,Entailment,Entailment,0.3125,0.34692006356620103,0.32971003178310054
212,4fdd034c5c,Logical Falsehood,Entailment,Neutral,0.21052631578947367,0.29742086527108624,0.25397359053027996
213,468308efcd,Conspiracies,Contradiction,Neutral,0.21875,0.2646245172889614,0.2416872586444807
214,468308efcd,Conspiracies,Neutral,Contradiction,0.08695652173913043,0.13637977332871315,0.11166814753392179
215,468308efcd,Conspiracies,Contradiction,Contradiction,0.12195121951219512,0.11303429282365092,0.11749275616792301
216,0da5f765d9,Sociology,Entailment,Neutral,0.2631578947368421,0.17210983152492088,0.21763386313088148
217,0da5f765d9,Sociology,Neutral,Contradiction,0.11904761904761904,0.06530145154513081,0.09217453529637493
218,37ff813dc6,Sociology,Entailment,Entailment,0.37037037037037035,0.2321925850411409,0.30128147770575564
219,37ff813dc6,Sociology,Neutral,Contradiction,0.058823529411764705,0.049488029721430044,0.054155779566597374
220,1edf1e5705,Sociology,Entailment,Neutral,0.25,0.12412166557662924,0.18706083278831462
221,1edf1e5705,Sociology,Neutral,Contradiction,0.08823529411764706,0.03968567846278,0.06396048629021353
222,1edf1e5705,Sociology,Neutral,Contradiction,0.06818181818181818,0.03517973256137022,0.0516807753715942
223,d58c3b573e,Sociology,Entailment,Contradiction,0.17857142857142858,0.09072259982339463,0.1346470141974116
224,d58c3b573e,Sociology,Neutral,Contradiction,0.10526315789473684,0.052138686887658964,0.0787009223911979
225,6395824f93,Sociology,Entailment,Neutral,0.3225806451612903,0.24061646075714221,0.28159855295921626
226,6395824f93,Sociology,Neutral,Contradiction,0.07407407407407407,0.06866695777213506,0.07137051592310456
227,57eeac0cc4,Economics,Entailment,Neutral,0.25806451612903225,0.2418693737289642,0.24996694492899824
228,57eeac0cc4,Economics,Entailment,Neutral,0.14285714285714285,0.16148664858175404,0.15217189571944845
229,57eeac0cc4,Economics,Contradiction,Contradiction,0.07317073170731707,0.093934160016847,0.08355244586208203
230,4f6a1fc431,Economics,Contradiction,Entailment,0.43478260869565216,0.29254710173644927,0.36366485521605074
231,4f6a1fc431,Economics,Neutral,Contradiction,0.09090909090909091,0.0381759364136329,0.0645425136613619
232,4f6a1fc431,Economics,Contradiction,Entailment,0.35714285714285715,0.32326066262369274,0.34020175988327495
233,c1f2d16de3,Economics,Entailment,Entailment,0.5217391304347826,0.3807212402582564,0.4512301853465195
234,c1f2d16de3,Economics,Entailment,Contradiction,0.10344827586206896,0.06918804397945516,0.08631815992076206
235,c1f2d16de3,Economics,Entailment,Neutral,0.25925925925925924,0.11688485221028339,0.18807205573477132
236,635d15c60a,Economics,Neutral,Contradiction,0.1111111111111111,0.13607529413097122,0.12359320262104116
237,635d15c60a,Economics,Neutral,Contradiction,0.08333333333333333,0.0,0.041666666666666664
238,635d15c60a,Economics,Neutral,Contradiction,0.041666666666666664,0.0,0.020833333333333332
239,df345f8420,Sociology,Contradiction,Neutral,0.10714285714285714,0.23955699763953126,0.1733499273911942
240,df345f8420,Sociology,Contradiction,Contradiction,0.09090909090909091,0.03322973218065289,0.0620694115448719
241,df345f8420,Sociology,Contradiction,Contradiction,0.07407407407407407,0.0,0.037037037037037035
242,b9ed35b221,Health,Entailment,Neutral,0.30434782608695654,0.13773039039564303,0.2210391082412998
243,b9ed35b221,Health,Neutral,Contradiction,0.11538461538461539,0.051740811244652185,0.08356271331463379
244,83e6e86063,Sociology,Entailment,Neutral,0.32,0.26775427280549857,0.29387713640274926
245,83e6e86063,Sociology,Contradiction,Contradiction,0.1282051282051282,0.09376702733464215,0.11098607776988517
246,83e6e86063,Sociology,Contradiction,Contradiction,0.05714285714285714,0.023313043788338386,0.04022795046559777
247,9dea9ebff5,Sociology,Entailment,Entailment,0.3225806451612903,0.39558025759073495,0.35908045137601263
248,9dea9ebff5,Sociology,Neutral,Contradiction,0.018518518518518517,0.0,0.009259259259259259
249,aa0b2860a7,Politics,Entailment,Entailment,0.4375,0.7298964185817778,0.5836982092908889
250,aa0b2860a7,Politics,Contradiction,Neutral,0.12,0.1875209628231685,0.15376048141158424
251,aa0b2860a7,Politics,Contradiction,Entailment,0.2857142857142857,0.3228775209179261,0.3042959033161059
252,aa0b2860a7,Politics,Entailment,Neutral,0.2413793103448276,0.15335761309976592,0.19736846172229677
253,aa0b2860a7,Politics,Entailment,Neutral,0.23809523809523808,0.2921272100164128,0.26511122405582543
254,c7a2df0330,Politics,Entailment,Neutral,0.4,0.15932737903377497,0.27966368951688747
255,c7a2df0330,Politics,Contradiction,Contradiction,0.14814814814814814,0.06359076146734179,0.10586945480774496
256,c7a2df0330,Politics,Contradiction,Contradiction,0.15625,0.05445862153851294,0.10535431076925647
257,5ce59954db,Politics,Entailment,Neutral,0.3181818181818182,0.24504564820800945,0.2816137331949138
258,5ce59954db,Politics,Contradiction,Contradiction,0.0967741935483871,0.06867025096572694,0.08272222225705703
259,5ce59954db,Politics,Neutral,Contradiction,0.024390243902439025,0.04691814835638844,0.03565419612941373
260,db45e4fdad,Economics,Entailment,Entailment,0.6666666666666666,0.44927276507614666,0.5579697158714066
261,db45e4fdad,Economics,Neutral,Contradiction,0.10526315789473684,0.015431049791470332,0.060347103843103586
262,fa42ba32ce,Economics,Entailment,Neutral,0.2972972972972973,0.08061654499151613,0.1889569211444067
263,fa42ba32ce,Economics,Neutral,Contradiction,0.125,0.037277997148010195,0.0811389985740051
264,fa42ba32ce,Economics,Entailment,Contradiction,0.1875,0.08674292156420683,0.1371214607821034
265,898bedff8b,Economics,Entailment,Neutral,0.2619047619047619,0.1754616224260592,0.21868319216541054
266,898bedff8b,Economics,Neutral,Contradiction,0.09433962264150944,0.0,0.04716981132075472
267,61a278a330,Law,Contradiction,Neutral,0.20689655172413793,0.11692042838802724,0.1619084900560826
268,61a278a330,Law,Contradiction,Contradiction,0.16,0.1131477684426067,0.13657388422130334
269,61a278a330,Law,Contradiction,Contradiction,0.14814814814814814,0.037265632907949126,0.09270689052804863
270,908c8e19c8,Law,Entailment,Neutral,0.3225806451612903,0.21817244310242576,0.270376544131858
271,908c8e19c8,Law,Contradiction,Contradiction,0.14285714285714285,0.07433426458775619,0.10859570372244952
272,908c8e19c8,Law,Entailment,Neutral,0.17647058823529413,0.1394329490286994,0.15795176863199678
273,93972328c7,Law,Contradiction,Neutral,0.20454545454545456,0.1592033714863484,0.18187441301590146
274,93972328c7,Law,Contradiction,Neutral,0.14285714285714285,0.16789602134028878,0.1553765820987158
275,93972328c7,Law,Contradiction,Contradiction,0.07894736842105263,0.0711304252837664,0.07503889685240951
276,8c871657fc,Law,Entailment,Neutral,0.30303030303030304,0.19338279646788462,0.24820654974909384
277,8c871657fc,Law,Contradiction,Contradiction,0.047619047619047616,0.05648727913452072,0.05205316337678417
278,8c871657fc,Law,Contradiction,Contradiction,0.05128205128205128,0.06229354204736551,0.056787796664708394
279,8c871657fc,Law,Entailment,Neutral,0.2222222222222222,0.14101674691552912,0.18161948456887567
280,d1d494ea27,Law,Entailment,Entailment,0.375,0.38731457118313833,0.38115728559156914
281,d1d494ea27,Law,Contradiction,Contradiction,0.044444444444444446,0.0,0.022222222222222223
282,d1d494ea27,Law,Contradiction,Contradiction,0.02564102564102564,0.0,0.01282051282051282
283,05dcf251df,Law,Neutral,Contradiction,0.08571428571428572,0.0,0.04285714285714286
284,05dcf251df,Law,Entailment,Contradiction,0.1276595744680851,0.08936486693406562,0.10851222070107536
285,ccc8a78974,Misconceptions,Contradiction,Contradiction,0.16,0.1249578243453355,0.14247891217266775
286,ccc8a78974,Misconceptions,Contradiction,Contradiction,0.10344827586206896,0.06008740668905609,0.08176784127556253
287,63fb37a056,Law,Neutral,Contradiction,0.0,0.0,0.0
288,63fb37a056,Law,Neutral,Contradiction,0.0,0.0,0.0
289,63fb37a056,Law,Neutral,Contradiction,0.0,0.0,0.0
290,699b7f1aa7,Language,Neutral,Contradiction,0.09375,0.0,0.046875
291,699b7f1aa7,Language,Entailment,Neutral,0.375,0.20863153424259648,0.29181576712129825
292,699b7f1aa7,Language,Entailment,Contradiction,0.16129032258064516,0.097999385700019,0.12964485414033208
293,7ba16d2baa,Law,Contradiction,Contradiction,0.2,0.0858549956914836,0.1429274978457418
294,7ba16d2baa,Law,Contradiction,Contradiction,0.13513513513513514,0.049082592948470685,0.09210886404180291
295,7ba16d2baa,Law,Contradiction,Neutral,0.15789473684210525,0.1443520342411179,0.1511233855416116
296,59111bb8f6,Law,Entailment,Neutral,0.3076923076923077,0.17384507627174473,0.24076869198202622
297,59111bb8f6,Law,Neutral,Contradiction,0.1111111111111111,0.024160383752281106,0.0676357474316961
298,5abc7e5fc9,Language,Contradiction,Contradiction,0.13157894736842105,0.16021492026720027,0.14589693381781066
299,5abc7e5fc9,Language,Neutral,Contradiction,0.08695652173913043,0.10801995498487175,0.0974882383620011
300,5abc7e5fc9,Language,Contradiction,Contradiction,0.07407407407407407,0.03658806439734955,0.05533106923571181
301,81f5ef2109,Language,Neutral,Contradiction,0.075,0.024616840988407218,0.04980842049420361
302,81f5ef2109,Language,Neutral,Contradiction,0.12903225806451613,0.060245093609498916,0.09463867583700752
303,2f5dd99e81,Language,Entailment,Entailment,0.35714285714285715,0.2720595904124083,0.3146012237776327
304,2f5dd99e81,Language,Contradiction,Contradiction,0.0,0.0,0.0
305,2f5dd99e81,Language,Contradiction,Contradiction,0.047619047619047616,0.0,0.023809523809523808
306,f3d61cea73,Weather,Contradiction,Neutral,0.23809523809523808,0.3191805212275539,0.27863787966139597
307,f3d61cea73,Weather,Neutral,Contradiction,0.06451612903225806,0.026447881579590535,0.0454820053059243
308,f3d61cea73,Weather,Entailment,Neutral,0.1935483870967742,0.17204282195857495,0.18279560452767457
309,f3d61cea73,Weather,Entailment,Neutral,0.2,0.24035258190272704,0.22017629095136354
310,bd92b931ce,Language,Contradiction,Contradiction,0.14285714285714285,0.12255438911722774,0.1327057659871853
311,bd92b931ce,Language,Neutral,Contradiction,0.03125,0.0,0.015625
312,e60bfa1ab3,Misconceptions,Contradiction,Contradiction,0.10714285714285714,0.059737848600001996,0.08344035287142956
313,e60bfa1ab3,Misconceptions,Contradiction,Neutral,0.23333333333333334,0.09644933629769284,0.1648913348155131
314,e60bfa1ab3,Misconceptions,Contradiction,Contradiction,0.02564102564102564,0.0,0.01282051282051282
315,bb4a8162b1,Confusion: People,Entailment,Contradiction,0.10714285714285714,0.13756451566796637,0.12235368640541175
316,bb4a8162b1,Confusion: People,Neutral,Contradiction,0.18421052631578946,0.05640625656143478,0.12030839143861212
317,e330f8fe4c,Confusion: People,Neutral,Contradiction,0.0,0.0,0.0
318,e330f8fe4c,Confusion: People,Entailment,Contradiction,0.041666666666666664,0.040091870118780897,0.04087926839272378
319,cc255fe68f,Confusion: People,Entailment,Contradiction,0.10526315789473684,0.04368828314494339,0.07447572051984011
320,cc255fe68f,Confusion: People,Entailment,Contradiction,0.06060606060606061,0.05327226237372601,0.05693916148989331
321,bd82ecf554,Confusion: People,Contradiction,Neutral,0.19047619047619047,0.32695092101502415,0.2587135557456073
322,bd82ecf554,Confusion: People,Neutral,Contradiction,0.045454545454545456,0.0,0.022727272727272728
323,856c698bb2,Confusion: People,Entailment,Contradiction,0.09090909090909091,0.06804963087832473,0.07947936089370783
324,856c698bb2,Confusion: People,Entailment,Contradiction,0.034482758620689655,0.031184135156385663,0.03283344688853766
325,118a63be76,Confusion: People,Entailment,Entailment,0.25,0.42486119141322637,0.33743059570661316
326,118a63be76,Confusion: People,Neutral,Contradiction,0.09090909090909091,0.0,0.045454545454545456
327,118a63be76,Confusion: People,Entailment,Contradiction,0.0625,0.19258565984680953,0.12754282992340477
328,118a63be76,Confusion: People,Neutral,Contradiction,0.07692307692307693,0.0,0.038461538461538464
329,486fabd51e,Confusion: Other,Neutral,Contradiction,0.08333333333333333,0.045573612711752684,0.064453473022543
330,486fabd51e,Confusion: Other,Neutral,Contradiction,0.038461538461538464,0.028017595665981533,0.033239567063759995
331,a9cac9604d,Confusion: Other,Entailment,Entailment,0.45454545454545453,0.3945043237928303,0.42452488916914244
332,a9cac9604d,Confusion: Other,Neutral,Contradiction,0.03333333333333333,0.0,0.016666666666666666
333,38405a94cd,Sociology,Entailment,Entailment,1.0,0.8737701068042873,0.9368850534021437
334,38405a94cd,Sociology,Neutral,Contradiction,0.06896551724137931,0.030336259246730633,0.049650888244054975
335,d8b0c6ba5b,Law,Entailment,Contradiction,0.07142857142857142,0.13479199216794088,0.10311028179825615
336,d8b0c6ba5b,Law,Contradiction,Contradiction,0.09375,0.04937254605366763,0.07156127302683382
337,d8b0c6ba5b,Law,Entailment,Contradiction,0.13157894736842105,0.151010098075812,0.1412945227221165
338,470dcf8211,Law,Entailment,Contradiction,0.11764705882352941,0.14207917160770966,0.12986311521561955
339,470dcf8211,Law,Contradiction,Contradiction,0.02857142857142857,0.034025894855928135,0.03129866171367835
340,470dcf8211,Law,Contradiction,Contradiction,0.0,0.0,0.0
341,5a1cfd9127,Law,Entailment,Contradiction,0.1,0.18590511437320356,0.14295255718660177
342,5a1cfd9127,Law,Neutral,Contradiction,0.0625,0.035306936559180616,0.04890346827959031
343,5a1cfd9127,Law,Neutral,Contradiction,0.03571428571428571,0.0,0.017857142857142856
344,9e3e227aeb,Law,Entailment,Neutral,0.15151515151515152,0.17788702033385076,0.16470108592450114
345,9e3e227aeb,Law,Entailment,Contradiction,0.05555555555555555,0.01361416597909101,0.03458486076732328
346,0742ed094d,Law,Entailment,Neutral,0.28125,0.25678447419469136,0.2690172370973457
347,0742ed094d,Law,Neutral,Contradiction,0.07692307692307693,0.048850674120696005,0.06288687552188646
348,0742ed094d,Law,Neutral,Contradiction,0.03125,0.0,0.015625
349,630ae10ba0,Law,Entailment,Neutral,0.1935483870967742,0.15274183094629457,0.17314510902153438
350,630ae10ba0,Law,Neutral,Contradiction,0.06896551724137931,0.033320704920864724,0.05114311108112202
351,b1d68d8ba0,Law,Entailment,Neutral,0.21428571428571427,0.1891979862462928,0.20174185026600355
352,b1d68d8ba0,Law,Contradiction,Contradiction,0.044444444444444446,0.0,0.022222222222222223
353,b1d68d8ba0,Law,Contradiction,Contradiction,0.030303030303030304,0.020240555790379883,0.025271793046705092
354,f47268bafd,Sociology,Entailment,Entailment,0.4090909090909091,0.29395386923894007,0.3515223891649246
355,f47268bafd,Sociology,Entailment,Contradiction,0.1111111111111111,0.06733765294316406,0.08922438202713759
356,6cbc86a458,Sociology,Entailment,Entailment,0.7692307692307693,0.847848999155009,0.8085398841928891
357,6cbc86a458,Sociology,Neutral,Contradiction,0.125,0.025174175155783417,0.0750870875778917
358,a586e41852,Sociology,Entailment,Entailment,0.5,0.4796655986950859,0.489832799347543
359,a586e41852,Sociology,Contradiction,Contradiction,0.15384615384615385,0.04150383263936982,0.09767499324276184
360,87fe73cda4,Sociology,Entailment,Entailment,0.5,0.3407712439530701,0.42038562197653506
361,87fe73cda4,Sociology,Entailment,Contradiction,0.16129032258064516,0.04445749684229618,0.10287390971147067
362,bc6bf6f157,Sociology,Entailment,Entailment,0.5833333333333334,0.6506665888209484,0.6169999610771408
363,bc6bf6f157,Sociology,Neutral,Neutral,0.15384615384615385,0.24939860375151837,0.2016223787988361
364,bc6bf6f157,Sociology,Neutral,Contradiction,0.10714285714285714,0.09227240323752334,0.09970763019019024
365,fc3c3d4e90,Sociology,Neutral,Entailment,0.20833333333333334,0.40241815262115704,0.3053757429772452
366,fc3c3d4e90,Sociology,Entailment,Contradiction,0.17391304347826086,0.11317156130842701,0.14354230239334392
367,fc3c3d4e90,Sociology,Contradiction,Contradiction,0.05128205128205128,0.0,0.02564102564102564
368,8f899a72f2,Sociology,Entailment,Entailment,0.32142857142857145,0.5031107833690698,0.4122696773988206
369,8f899a72f2,Sociology,Entailment,Contradiction,0.15,0.038595204413854584,0.09429760220692729
370,8f899a72f2,Sociology,Contradiction,Contradiction,0.061224489795918366,0.0,0.030612244897959183
371,5360933daa,Sociology,Entailment,Neutral,0.2,0.17822045060174915,0.18911022530087457
372,5360933daa,Sociology,Neutral,Contradiction,0.10526315789473684,0.05140715517606235,0.07833515653539959
373,b4a911cc4d,Health,Entailment,Entailment,0.45,0.19495607093995931,0.32247803546997966
374,b4a911cc4d,Health,Neutral,Contradiction,0.07894736842105263,0.0541953258428627,0.06657134713195767
375,b4a911cc4d,Health,Neutral,Contradiction,0.08571428571428572,0.06479801457631038,0.07525615014529805
376,e28013f454,Paranormal,Entailment,Neutral,0.23333333333333334,0.31031008363944423,0.27182170848638876
377,e28013f454,Paranormal,Neutral,Contradiction,0.05,0.0,0.025
378,e28013f454,Paranormal,Neutral,Contradiction,0.06896551724137931,0.06274532557052528,0.0658554214059523
379,ffdb36b73c,Paranormal,Entailment,Entailment,0.36,0.27140931031417753,0.3157046551570888
380,ffdb36b73c,Paranormal,Neutral,Contradiction,0.058823529411764705,0.0,0.029411764705882353
381,ffdb36b73c,Paranormal,Entailment,Contradiction,0.09523809523809523,0.1794809066539606,0.13735950094602792
382,5741660536,Health,Contradiction,Neutral,0.19230769230769232,0.35434393124751773,0.273325811777605
383,5741660536,Health,Contradiction,Contradiction,0.03225806451612903,0.0,0.016129032258064516
384,5741660536,Health,Contradiction,Contradiction,0.06451612903225806,0.0,0.03225806451612903
385,5741660536,Health,Contradiction,Contradiction,0.05555555555555555,0.0,0.027777777777777776
386,5741660536,Health,Contradiction,Contradiction,0.058823529411764705,0.04150383263936982,0.05016368102556726
387,a05e1ef7ba,Health,Entailment,Neutral,0.2647058823529412,0.13091409315206248,0.19780998775250183
388,a05e1ef7ba,Health,Contradiction,Contradiction,0.13953488372093023,0.09232139829308136,0.1159281410070058
389,a05e1ef7ba,Health,Contradiction,Contradiction,0.10256410256410256,0.04014126667372124,0.0713526846189119
390,c8011dfb76,Science,Contradiction,Contradiction,0.16923076923076924,0.05745609310069727,0.11334343116573325
391,c8011dfb76,Science,Neutral,Contradiction,0.16363636363636364,0.058366201564162695,0.11100128260026317
392,b1a006bb58,Paranormal,Entailment,Entailment,0.41379310344827586,0.30711812814779427,0.3604556157980351
393,b1a006bb58,Paranormal,Entailment,Contradiction,0.1891891891891892,0.08894716238792966,0.13906817578855943
394,f0311b2016,Paranormal,Contradiction,Neutral,0.2702702702702703,0.12399494719497864,0.19713260873262445
395,f0311b2016,Paranormal,Neutral,Contradiction,0.10810810810810811,0.01932030519750583,0.06371420665280697
396,f0311b2016,Paranormal,Neutral,Contradiction,0.10526315789473684,0.05802329237346574,0.08164322513410129
397,2e62737fad,Paranormal,Entailment,Entailment,0.375,0.26252955780087783,0.3187647789004389
398,2e62737fad,Paranormal,Entailment,Contradiction,0.18181818181818182,0.08827483022275533,0.13504650602046858
399,2e62737fad,Paranormal,Neutral,Contradiction,0.030303030303030304,0.0,0.015151515151515152
400,b83cd28d34,Paranormal,Entailment,Entailment,0.37037037037037035,0.27301568954683864,0.3216930299586045
401,b83cd28d34,Paranormal,Entailment,Contradiction,0.12121212121212122,0.038679720324349694,0.07994592076823545
402,b83cd28d34,Paranormal,Neutral,Contradiction,0.0,0.0,0.0
403,704b754b87,Finance,Neutral,Contradiction,0.125,0.15314794185950018,0.1390739709297501
404,704b754b87,Finance,Neutral,Contradiction,0.044444444444444446,0.0356273620796238,0.04003590326203413
405,704b754b87,Finance,Contradiction,Contradiction,0.13953488372093023,0.061338999883779034,0.10043694180235463
406,7dfb38c6e5,Finance,Entailment,Contradiction,0.15384615384615385,0.10480200622068256,0.12932408003341822
407,7dfb38c6e5,Finance,Contradiction,Contradiction,0.04,0.0,0.02
408,24f8dc47d5,Economics,Contradiction,Neutral,0.3333333333333333,0.23458260908109352,0.28395797120721344
409,24f8dc47d5,Economics,Neutral,Contradiction,0.08695652173913043,0.0,0.043478260869565216
410,24f8dc47d5,Economics,Contradiction,Contradiction,0.18181818181818182,0.10926459969343497,0.1455413907558084
411,aec8fd41b8,Sociology,Entailment,Entailment,0.46153846153846156,0.260512477594733,0.3610254695665973
412,aec8fd41b8,Sociology,Neutral,Contradiction,0.15625,0.025170819595111492,0.09071040979755575
413,11b573fd89,Sociology,Entailment,Entailment,0.4666666666666667,0.5496071982495078,0.5081369324580872
414,11b573fd89,Sociology,Contradiction,Contradiction,0.03571428571428571,0.11983777002038111,0.07777602786733341
415,11b573fd89,Sociology,Contradiction,Contradiction,0.10344827586206896,0.08123418882972476,0.09234123234589686
416,11b573fd89,Sociology,Neutral,Contradiction,0.043478260869565216,0.0433655116185772,0.04342188624407121
417,e8ef8060d3,Sociology,Entailment,Entailment,0.21428571428571427,0.40408901445365325,0.30918736436968375
418,e8ef8060d3,Sociology,Entailment,Neutral,0.18181818181818182,0.1194821065679655,0.15065014419307365
419,40a97fdae8,Economics,Entailment,Entailment,0.6666666666666666,0.49065892663280086,0.5786627966497337
420,40a97fdae8,Economics,Entailment,Contradiction,0.15151515151515152,0.07970455497247729,0.1156098532438144
421,4eb587c51a,Law,Contradiction,Neutral,0.2,0.1904197228776853,0.19520986143884267
422,4eb587c51a,Law,Contradiction,Contradiction,0.08695652173913043,0.05217371128132993,0.06956511651023017
423,4eb587c51a,Law,Contradiction,Neutral,0.15384615384615385,0.1672740504653287,0.1605601021557413
424,09e39227dc,Law,Entailment,Contradiction,0.1875,0.07995684019445397,0.133728420097227
425,09e39227dc,Law,Contradiction,Contradiction,0.029411764705882353,0.03658806439734955,0.03299991455161595
426,09e39227dc,Law,Contradiction,Contradiction,0.1,0.03833080021904462,0.06916540010952231
427,09e39227dc,Law,Entailment,Contradiction,0.10810810810810811,0.07623801832336634,0.09217306321573723
428,a784e69ba7,Confusion: Places,Entailment,Neutral,0.18181818181818182,0.35081078411266137,0.2663144829654216
429,a784e69ba7,Confusion: Places,Entailment,Neutral,0.125,0.22555487220684342,0.17527743610342172
430,c9deef26cb,Confusion: People,Entailment,Contradiction,0.08,0.10944331807784267,0.09472165903892134
431,c9deef26cb,Confusion: People,Entailment,Contradiction,0.14285714285714285,0.0,0.07142857142857142
432,62c7f91d98,Science,Contradiction,Contradiction,0.17647058823529413,0.09708087432495739,0.13677573128012577
433,62c7f91d98,Science,Contradiction,Contradiction,0.0,0.0,0.0
434,62c7f91d98,Science,Neutral,Contradiction,0.06060606060606061,0.04981715194854698,0.055211606277303794
435,9e3e59d152,Weather,Entailment,Neutral,0.23684210526315788,0.2394527112635671,0.2381474082633625
436,9e3e59d152,Weather,Entailment,Neutral,0.275,0.24703257010961796,0.261016285054809
437,9e3e59d152,Weather,Neutral,Contradiction,0.14705882352941177,0.12957782908622215,0.13831832630781696
438,e27e93ab8e,Weather,Contradiction,Neutral,0.3157894736842105,0.2119258205679513,0.2638576471260809
439,e27e93ab8e,Weather,Contradiction,Contradiction,0.06896551724137931,0.049407815605751214,0.059186666423565265
440,e27e93ab8e,Weather,Neutral,Contradiction,0.15625,0.11483309429026203,0.135541547145131
441,a78326c573,Confusion: Places,Entailment,Neutral,0.16,0.1975773547498519,0.17878867737492596
442,a78326c573,Confusion: Places,Entailment,Contradiction,0.1,0.09187063370361932,0.09593531685180967
443,9c7ec3d9ad,Confusion: People,Entailment,Neutral,0.2,0.294079245899713,0.2470396229498565
444,9c7ec3d9ad,Confusion: People,Entailment,Neutral,0.15384615384615385,0.2692770297645812,0.21156159180536752
445,7e309078f5,Confusion: People,Entailment,Contradiction,0.1111111111111111,0.08953979905022563,0.10032545508066837
446,7e309078f5,Confusion: People,Neutral,Contradiction,0.0,0.0,0.0
447,7e309078f5,Confusion: People,Neutral,Contradiction,0.0,0.0,0.0
